Location,meter_uid,utility,utility_service_id,utility_service_address,utility_meter_number,utility_tariff_name,bill_start_date,bill_end_date,bill_days,bill_statement_date,bill_total_kWh,bill_total,source,updated,bill_volume,bill_total_unit
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,9/29/2019,10/28/2019,29,,"6,339",1151.17,,,6339,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,8/28/2019,9/29/2019,32,,"9,009",1583.17,,,9009,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,7/29/2019,8/28/2019,30,,"7,423",1307.02,,,7423,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,6/27/2019,7/29/2019,32,,"3,375",607.35,,,3375,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,5/29/2019,6/27/2019,29,,"2,771",502.42,,,2771,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,4/29/2019,5/29/2019,30,,"5,418",958.1,,,5418,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,3/28/2019,4/29/2019,32,,"5,258",809.64,,,5258,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,2/27/2019,3/28/2019,29,,"3,871",599.65,,,3871,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,1/28/2019,2/27/2019,30,,"4,566",685.95,,,4566,kwh
Rudsdale,,ELEC,,"1180 70TH AVE, OAKLAND",1009885529,HA1X,12/27/2018,1/28/2019,32,,"4,241",640.89,,,4241,kwh
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,3/17/2021,4/16/2021,30,,,139.44,,,105,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,2/16/2021,3/17/2021,29,,,189.52,,,122,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,1/14/2021,2/16/2021,33,,,237.64,,,145,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,12/15/2020,1/14/2021,30,,,229.86,,,141,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,11/13/2020,12/15/2020,32,,,221.92,,,135,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,10/15/2020,11/13/2020,29,,,139.49,,,87,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,9/15/2020,10/15/2020,30,,,108.09,,,66,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,8/14/2020,9/15/2020,32,,,113.28,,,72,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,7/15/2020,8/14/2020,30,,,92.35,,,60,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,6/16/2020,7/15/2020,29,,,91.41,,,61,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,5/15/2020,6/16/2020,32,,,99.18,,,66,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,4/16/2020,5/15/2020,29,,,113.63,,,83,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,3/17/2020,4/16/2020,30,,,278.53,,,216,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,2/14/2020,3/17/2020,32,,,800.44,,,591,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,1/15/2020,2/14/2020,30,,,1192.02,,,880,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,12/16/2019,1/15/2020,30,,,784.3,,,591,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,11/15/2019,12/16/2019,31,,,611.34,,,486,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,10/16/2019,11/15/2019,30,,,406.96,,,352,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,9/17/2019,10/16/2019,29,,,245.33,,,224,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,8/16/2019,9/17/2019,32,,,122.92,,,95,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,7/17/2019,8/16/2019,30,,,111.15,,,82,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,6/17/2019,7/17/2019,30,,,144.73,,,118,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,5/16/2019,6/17/2019,32,,,316.81,,,303,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,4/17/2019,5/16/2019,29,,,434.87,,,410,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,3/18/2019,4/17/2019,30,,,608.89,,,515,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,2/14/2019,3/18/2019,32,,,1175.92,,,906,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,1/15/2019,2/14/2019,30,,,1412.31,,,1072,therms
Ralph Bunche HS,,GAS,,"1240 18TH ST, OAKLAND",47237267,GNR1,12/14/2018,1/15/2019,32,,,706.98,,,541,therms
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,3/16/2021,4/15/2021,30,,"5,594",907.26,,,5594,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,2/15/2021,3/16/2021,29,,"5,595",881,,,5595,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,1/13/2021,2/15/2021,33,,"6,667",997.39,,,6667,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,12/14/2020,1/13/2021,30,,"6,510",926.74,,,6510,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,11/13/2020,12/14/2020,31,,"6,536",901.38,,,6536,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,10/14/2020,11/13/2020,30,,"6,560",923.94,,,6560,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,9/14/2020,10/14/2020,30,,"6,939",1006.94,,,6939,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,8/13/2020,9/14/2020,32,,"8,169",1232.34,,,8169,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,7/14/2020,8/13/2020,30,,"8,347",1237.48,,,8347,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,6/15/2020,7/14/2020,29,,"8,061",1289.11,,,8061,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,5/14/2020,6/15/2020,32,,"8,878",1243.56,,,8878,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,4/15/2020,5/14/2020,29,,"7,916",994.49,,,7916,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HB10S,3/16/2020,4/15/2020,30,,"9,192",1148.13,,,9192,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,2/13/2020,3/16/2020,32,,"13,734",1732.88,,,13734,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,1/14/2020,2/13/2020,30,,"12,734",1665.19,,,12734,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,12/15/2019,1/14/2020,30,,"12,032",1587.17,,,12032,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,11/14/2019,12/15/2019,31,,"12,097",1581.42,,,12097,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,10/15/2019,11/14/2019,30,,"12,192",1682.55,,,12192,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,9/16/2019,10/15/2019,29,,"11,461",1701.9,,,11461,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,8/15/2019,9/16/2019,32,,"11,980",1729.78,,,11980,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,7/16/2019,8/15/2019,30,,"10,084",1424.19,,,10084,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,6/16/2019,7/16/2019,30,,"8,974",1230.17,,,8974,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,5/15/2019,6/16/2019,32,,"11,256",1683.66,,,11256,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,4/16/2019,5/15/2019,29,,"12,489",1669.98,,,12489,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,3/17/2019,4/16/2019,30,,"12,509",1576.11,,,12509,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,2/13/2019,3/17/2019,32,,"13,784",1668.79,,,13784,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,1/14/2019,2/13/2019,30,,"13,837",1682.04,,,13837,kwh
Ralph Bunche HS,,ELEC,,"1240 18TH ST, OAKLAND",1009541232,HA10SX,12/13/2018,1/14/2019,32,,"11,916",1536.57,,,11916,kwh
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,12/28/2020,1/27/2021,30,,,1177.53,,,792,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,11/25/2020,12/28/2020,33,,,144.83,,,63,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,10/27/2020,11/25/2020,29,,,123.95,,,55,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,9/25/2020,10/27/2020,32,,,125.98,,,61,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,8/26/2020,9/25/2020,30,,,361.58,,,260,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,7/27/2020,8/26/2020,30,,,255.08,,,190,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,6/26/2020,7/27/2020,31,,,202.68,,,145,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,5/28/2020,6/26/2020,29,,,418.26,,,327,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,4/28/2020,5/28/2020,30,,,752.17,,,632,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,3/27/2020,4/28/2020,32,,,1090.78,,,901,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,2/27/2020,3/27/2020,29,,,1252.68,,,867,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,1/28/2020,2/27/2020,30,,,1901.75,,,1309,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,12/27/2019,1/28/2020,32,,,1249.48,,,846,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,10/28/2019,12/27/2019,60,,,252.1,,,114,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,9/27/2019,10/28/2019,31,,,118.78,,,60,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,8/28/2019,9/27/2019,30,,,322.1,,,262,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,7/29/2019,8/28/2019,30,,,257.87,,,191,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,6/27/2019,7/29/2019,32,,,219.71,,,150,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,5/29/2019,6/27/2019,29,,,380.34,,,326,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,4/29/2019,5/29/2019,30,,,688.48,,,621,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,3/28/2019,4/29/2019,32,,,1063.31,,,883,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,2/27/2019,3/28/2019,29,,,1191.48,,,860,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,1/28/2019,2/27/2019,30,,,1869.77,,,1301,therms
New Highland Academy,,GAS,,"1322 86TH AVE, OAKLAND",54597994,GNR1,12/28/2018,1/28/2019,31,,,1168.89,,,815,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,3/10/2021,4/9/2021,30,,,319.26,,,228,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,2/8/2021,3/10/2021,30,,,403.35,,,272,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,1/8/2021,2/8/2021,31,,,438.56,,,297,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,12/8/2020,1/8/2021,31,,,473.28,,,320,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,11/6/2020,12/8/2020,32,,,258.15,,,171,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,10/8/2020,11/6/2020,29,,,15.11,,,0,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,9/8/2020,10/8/2020,30,,,21.69,,,5,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,8/7/2020,9/8/2020,32,,,41.3,,,22,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,7/8/2020,8/7/2020,30,,,45.07,,,28,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,6/9/2020,7/8/2020,29,,,134.37,,,114,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,5/8/2020,6/9/2020,32,,,148.27,,,127,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,4/9/2020,5/8/2020,29,,,135.46,,,116,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,3/10/2020,4/9/2020,30,,,161.47,,,120,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,2/7/2020,3/10/2020,32,,,184.12,,,128,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,1/8/2020,2/7/2020,30,,,507.01,,,371,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,12/9/2019,1/8/2020,30,,,505.48,,,390,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,11/9/2019,12/9/2019,30,,,338.36,,,273,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,10/11/2019,11/9/2019,29,,,130.75,,,111,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,9/10/2019,10/11/2019,31,,,75.95,,,62,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,8/9/2019,9/10/2019,32,,,54,,,38,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,7/10/2019,8/9/2019,30,,,63.15,,,47,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,6/8/2019,7/10/2019,32,,,72.57,,,58,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,5/11/2019,6/8/2019,28,,,117.87,,,109,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,4/10/2019,5/11/2019,31,,,132.52,,,115,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,3/11/2019,4/10/2019,30,,,282.53,,,228,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,2/7/2019,3/11/2019,32,,,543.9,,,412,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,1/7/2019,2/7/2019,31,,,427.27,,,320,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47235705,GNR1,12/7/2018,1/7/2019,31,,,393.51,,,305,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,3/10/2021,4/9/2021,30,,,952.85,,,678,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,2/8/2021,3/10/2021,30,,,2255.12,,,1547,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,1/8/2021,2/8/2021,31,,,2782.32,,,1920,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,12/8/2020,1/8/2021,31,,,2883.04,,,1982,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,11/6/2020,12/8/2020,32,,,879.39,,,585,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,10/8/2020,11/6/2020,29,,,316.84,,,218,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,9/8/2020,10/8/2020,30,,,137.23,,,72,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,8/7/2020,9/8/2020,32,,,108.13,,,49,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,7/8/2020,8/7/2020,30,,,300.17,,,238,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,6/9/2020,7/8/2020,29,,,730.32,,,652,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,5/8/2020,6/9/2020,32,,,800.41,,,721,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,4/9/2020,5/8/2020,29,,,733.06,,,660,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,3/10/2020,4/9/2020,30,,,878.85,,,682,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,2/7/2020,3/10/2020,32,,,1019.92,,,727,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,1/8/2020,2/7/2020,30,,,3411.44,,,2527,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,12/9/2019,1/8/2020,30,,,3071.43,,,2394,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,11/7/2019,12/9/2019,32,,,1823.57,,,1486,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,10/9/2019,11/7/2019,29,,,289.94,,,221,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,9/10/2019,10/9/2019,29,,,129.74,,,70,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,8/9/2019,9/10/2019,32,,,116.91,,,49,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,7/10/2019,8/9/2019,30,,,294,,,227,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,6/8/2019,7/10/2019,32,,,331.91,,,273,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,5/11/2019,6/8/2019,28,,,659.03,,,632,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,3/11/2019,5/11/2019,61,,,2491.72,,,2166,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,2/7/2019,3/11/2019,32,,,5708.36,,,4547,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,1/7/2019,2/7/2019,31,,,208.35,,,122,therms
West Oakland MS,,GAS,,"1330 FILBERT ST, OAKLAND",47853795,GNR1,12/7/2018,1/7/2019,31,,,3174.3,,,2524,therms
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,3/22/2021,4/21/2021,30,,"14,445",26.49,,,14445,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,2/21/2021,3/22/2021,29,,"19,737",25.61,,,19737,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,1/20/2021,2/21/2021,32,,"24,131",28.25,,,24131,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,12/20/2020,1/20/2021,31,,"24,327",27.37,,,24327,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,11/18/2020,12/20/2020,32,,"25,807",28.26,,,25807,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,10/20/2020,11/18/2020,29,,"20,086",25.6,,,20086,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,9/20/2020,10/20/2020,30,,"22,297",26854.13,,,22297,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,8/19/2020,9/20/2020,32,,"17,896",28.25,,,17896,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,7/20/2020,8/19/2020,30,,"10,790",26.49,,,10790,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,6/21/2020,7/20/2020,29,,"3,504",25.61,,,3504,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,5/20/2020,6/21/2020,32,,"1,093",28.25,,,1093,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,4/21/2020,5/20/2020,29,,"2,397",25.61,,,2397,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,3/22/2020,4/21/2020,30,,"8,010",26.49,,,8010,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,2/20/2020,3/22/2020,31,,"16,008",27.37,,,16008,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,1/21/2020,2/20/2020,30,,"18,902",26.49,,,18902,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,12/19/2019,1/21/2020,33,,"24,059",29.14,,,24059,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,11/19/2019,12/19/2019,30,,"23,969",26.49,,,23969,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,10/29/2019,11/19/2019,21,,"12,876",18.19,,,12876,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,10/21/2019,10/29/2019,8,,"3,503",1054.41,,,3503,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,9/22/2019,10/21/2019,29,,"14,800",32103.21,,,14800,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,8/21/2019,9/22/2019,32,,"8,567",184.45,,,8567,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,7/22/2019,8/21/2019,30,,-44,47.9,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,6/20/2019,7/22/2019,32,,"-2,878",1114.98,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,5/21/2019,6/20/2019,30,,"-1,226",888.08,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,4/22/2019,5/21/2019,29,,"7,015",126.74,,,7015,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,3/21/2019,4/22/2019,32,,"7,404",22.61,,,7404,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,2/20/2019,3/21/2019,29,,"16,621",20.49,,,16621,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,1/21/2019,2/20/2019,30,,"29,571",21.19,,,29571,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009539035,A6,12/19/2018,1/21/2019,33,,"33,666",23.31,,,33666,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,3/29/2021,4/28/2021,30,,0,24.64,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,2/28/2021,3/29/2021,29,,0,23.82,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,1/27/2021,2/28/2021,32,,0,26.28,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,12/28/2020,1/27/2021,30,,0,24.64,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,11/29/2020,12/28/2020,29,,0,23.82,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,10/27/2020,11/29/2020,33,,0,27.1,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,9/27/2020,10/27/2020,30,,0,24.64,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,8/26/2020,9/27/2020,32,,0,26.28,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,7/27/2020,8/26/2020,30,,0,24.64,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,6/28/2020,7/27/2020,29,,0,23.82,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,5/28/2020,6/28/2020,31,,0,25.46,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,4/28/2020,5/28/2020,30,,0,24.64,,,0,kwh
West Oakland MS,,ELEC,,"1330 FILBERT ST, OAKLAND",1009988989,HB1,3/29/2020,4/28/2020,30,,0,24.64,,,0,kwh
